state,county,fips,item_name,quantity,ui,acquisition_cost,total_cost,ship_date,federal_supply_category_name,federal_supply_class,federal_supply_class_name
AL,JEFFERSON,1073,"TAPS, DIES, AND COLLETS; HAND AND MACHIN",1,Each,229.56,229.56,2013-01-02,HAND TOOLS,5136,"Taps, Dies, and Collets; Hand and Machine"
AL,JEFFERSON,1073,"TOOL BOX,PORTABLE",1,Each,344.52,344.52,2013-11-08,HAND TOOLS,5140,Tool and Hardware Boxes
AL,JEFFERSON,1073,"CHEST,TOOL KIT",2,Each,133.95,267.9,2013-11-08,HAND TOOLS,5140,Tool and Hardware Boxes
AL,JEFFERSON,1073,"CHEST,TOOL KIT",4,EA,110.53,442.12,2012-02-24,HAND TOOLS,5140,Tool and Hardware Boxes
AL,JEFFERSON,1073,"TOOL BOX,PORTABLE",1,EA,164.98,164.98,2012-06-06,HAND TOOLS,5140,Tool and Hardware Boxes
AL,JEFFERSON,1073,"TOOL BOX,PORTABLE",3,Each,50.48,151.44,2013-01-25,HAND TOOLS,5140,Tool and Hardware Boxes
AL,JEFFERSON,1073,"TOOL BOX,PORTABLE",5,Each,50.48,252.4,2013-02-04,HAND TOOLS,5140,Tool and Hardware Boxes
AL,JEFFERSON,1073,"TOOL BOX,PORTABLE",5,EA,50.48,252.4,2012-04-26,HAND TOOLS,5140,Tool and Hardware Boxes
AL,JEFFERSON,1073,"TOOL BOX,PORTABLE",5,EA,50.48,252.4,2012-04-26,HAND TOOLS,5140,Tool and Hardware Boxes
AL,JEFFERSON,1073,"BAG,TOOL",4,EA,10.13,40.52,2012-05-02,HAND TOOLS,5140,Tool and Hardware Boxes
AL,JEFFERSON,1073,TOOL BOX,2,EA,100,200,2012-02-24,HAND TOOLS,5140,Tool and Hardware Boxes
AL,JEFFERSON,1073,TOOLBOX  DUAL LID,1,EA,200,200,2012-04-26,HAND TOOLS,5140,Tool and Hardware Boxes
AL,JEFFERSON,1073,"CHEST,TOP,MOBILE TOOL CABINET",1,Each,276.54,276.54,2012-08-12,HAND TOOLS,5140,Tool and Hardware Boxes
AL,JEFFERSON,1073,"CHEST,TOP,MOBILE TOOL CABINET",1,Each,276.54,276.54,2013-01-03,HAND TOOLS,5140,Tool and Hardware Boxes
AL,JEFFERSON,1073,"CHEST,TOP,MOBILE TOOL CABINET",1,Each,392.08,392.08,2013-11-08,HAND TOOLS,5140,Tool and Hardware Boxes
AL,JEFFERSON,1073,"CHEST,TOP,MOBILE TO",4,EA,392.08,1568.32,2012-02-24,HAND TOOLS,5140,Tool and Hardware Boxes
AL,JEFFERSON,1073,"CHEST,TOP,MOBILE TO",2,EA,392.08,784.16,2012-02-24,HAND TOOLS,5140,Tool and Hardware Boxes
AL,JEFFERSON,1073,"CHEST,TOP,MOBILE TO",5,EA,392.08,1960.4,2012-02-29,HAND TOOLS,5140,Tool and Hardware Boxes
AL,JEFFERSON,1073,"POUCH,EXPLOSIVE ORD",30,EA,82.36,2470.8,2012-03-28,HAND TOOLS,5140,Tool and Hardware Boxes
AL,JEFFERSON,1073,TOOLBOX,1,Each,0,0,2013-08-21,HAND TOOLS,5140,Tool and Hardware Boxes
AL,JEFFERSON,1073,TOOLBOX,1,Each,0,0,2013-10-29,HAND TOOLS,5140,Tool and Hardware Boxes
AL,JEFFERSON,1073,TOOL AND HARDWARE BOXES,10,Each,30,300,2013-03-28,HAND TOOLS,5140,Tool and Hardware Boxes
AL,JEFFERSON,1073,TOOL AND HARDWARE BOXES,20,Each,30,600,2013-04-23,HAND TOOLS,5140,Tool and Hardware Boxes
AL,JEFFERSON,1073,"TOOL KIT,ELECTRONIC",2,EA,566,1132,2012-01-25,HAND TOOLS,5180,"Sets, Kits, and Outfits of Hand Tools"
AL,JEFFERSON,1073,"TOOL KIT,GENERAL MECHANIC'S",4,Kit,1010.86,4043.44,2012-07-21,HAND TOOLS,5180,"Sets, Kits, and Outfits of Hand Tools"
AL,JEFFERSON,1073,"TOOL KIT,GENERAL MECHANIC'S",2,Kit,1010.86,2021.72,2012-07-23,HAND TOOLS,5180,"Sets, Kits, and Outfits of Hand Tools"
AL,JEFFERSON,1073,"TOOL KIT,GENERAL ME",4,KT,1013.54,4054.16,2012-04-12,HAND TOOLS,5180,"Sets, Kits, and Outfits of Hand Tools"
AL,JEFFERSON,1073,"TOOL KIT,GENERAL ME",5,KT,1013.54,5067.7,2012-04-26,HAND TOOLS,5180,"Sets, Kits, and Outfits of Hand Tools"
AL,JEFFERSON,1073,"TOOL KIT,GENERAL ME",2,KT,1010.86,2021.72,2012-07-27,HAND TOOLS,5180,"Sets, Kits, and Outfits of Hand Tools"
AL,JEFFERSON,1073,"TOOL KIT,GENERAL ME",4,KT,1010.86,4043.44,2012-08-01,HAND TOOLS,5180,"Sets, Kits, and Outfits of Hand Tools"
AL,JEFFERSON,1073,"TOOL KIT,CARPENTER'S",1,Kit,1698.63,1698.63,2013-01-03,HAND TOOLS,5180,"Sets, Kits, and Outfits of Hand Tools"
AL,JEFFERSON,1073,"TOOL KIT,ELECTRICIA",1,KT,3181.18,3181.18,2012-01-25,HAND TOOLS,5180,"Sets, Kits, and Outfits of Hand Tools"
AL,JEFFERSON,1073,"TOOL KIT,AIRCRAFT M",2,KT,1019.21,2038.42,2012-04-12,HAND TOOLS,5180,"Sets, Kits, and Outfits of Hand Tools"
AL,JEFFERSON,1073,"TOOL KIT,REPAIRMAN'S,SMALL ARMS",3,Kit,956,2868,2012-11-05,HAND TOOLS,5180,"Sets, Kits, and Outfits of Hand Tools"
AL,JEFFERSON,1073,"TOOL KIT,REPAIRMAN'S,SMALL ARMS",1,Kit,956,956,2013-01-03,HAND TOOLS,5180,"Sets, Kits, and Outfits of Hand Tools"
AL,JEFFERSON,1073,"TOOL KIT,REPAIRMAN'S,SMALL ARMS",5,Kit,956,4780,2013-04-23,HAND TOOLS,5180,"Sets, Kits, and Outfits of Hand Tools"
AL,JEFFERSON,1073,"TOOL KIT,REPAIRMAN'",1,KT,2012,2012,2012-03-22,HAND TOOLS,5180,"Sets, Kits, and Outfits of Hand Tools"
AL,JEFFERSON,1073,"TOOL KIT,REPAIRMAN'",2,KT,2012,4024,2012-03-30,HAND TOOLS,5180,"Sets, Kits, and Outfits of Hand Tools"
AL,JEFFERSON,1073,"TOOL KIT,REPAIRMAN'",1,KT,2012,2012,2012-04-12,HAND TOOLS,5180,"Sets, Kits, and Outfits of Hand Tools"
AL,JEFFERSON,1073,"TOOL KIT,BATTERY",1,Each,628,628,2012-07-28,HAND TOOLS,5180,"Sets, Kits, and Outfits of Hand Tools"
AL,JEFFERSON,1073,"TOOL KIT,BATTERY",1,EA,628,628,2012-08-09,HAND TOOLS,5180,"Sets, Kits, and Outfits of Hand Tools"
AL,JEFFERSON,1073,"TOOL KIT,REFRIGERAT",1,KT,5151,5151,2012-03-30,HAND TOOLS,5180,"Sets, Kits, and Outfits of Hand Tools"
AL,JEFFERSON,1073,"TOOL KIT,REFRIGERAT",1,KT,5153.43,5153.43,2012-04-12,HAND TOOLS,5180,"Sets, Kits, and Outfits of Hand Tools"
AL,JEFFERSON,1073,"TOOL KIT,ELECTRONIC",3,Each,1445,4335,2012-04-25,HAND TOOLS,5180,"Sets, Kits, and Outfits of Hand Tools"
AL,JEFFERSON,1073,"TOOL KIT,GENERAL MECHANIC'S",2,Kit,2235.35,4470.7,2012-08-11,HAND TOOLS,5180,"Sets, Kits, and Outfits of Hand Tools"
AL,JEFFERSON,1073,"TOOL KIT,WELDER'S",2,KT,524.9,1049.8,2012-01-06,HAND TOOLS,5180,"Sets, Kits, and Outfits of Hand Tools"
AL,JEFFERSON,1073,"TOOL KIT,CRIMPING",3,Each,1843.31,5529.93,2013-05-31,HAND TOOLS,5180,"Sets, Kits, and Outfits of Hand Tools"
AL,JEFFERSON,1073,"TOOL KIT,ALIGNMENT,ELECTRONIC EQUIPMENT",1,Unknown,0,0,2012-12-21,HAND TOOLS,5180,"Sets, Kits, and Outfits of Hand Tools"
AL,JEFFERSON,1073,"TOOL KIT,ELECT OPTI",1,EA,1950,1950,2012-03-14,HAND TOOLS,5180,"Sets, Kits, and Outfits of Hand Tools"
AL,JEFFERSON,1073,TOOL KIT INTERNAL C,2,EA,1083,2166,2012-05-07,HAND TOOLS,5180,"Sets, Kits, and Outfits of Hand Tools"
AL,JEFFERSON,1073,"TOOL KIT,ELECTRONIC",4,EA,1170,4680,2012-04-26,HAND TOOLS,5180,"Sets, Kits, and Outfits of Hand Tools"
AL,JEFFERSON,1073,"TOOL KIT,GENERAL MECHANIC'S",12,Set,1743,20916,2012-07-05,HAND TOOLS,5180,"Sets, Kits, and Outfits of Hand Tools"
AL,JEFFERSON,1073,"TOOL KIT,GENERAL ME",12,SE,1743,20916,2012-07-18,HAND TOOLS,5180,"Sets, Kits, and Outfits of Hand Tools"
AL,JEFFERSON,1073,"TOOL KIT,GENERAL MECHANIC'S",3,Each,6103,18309,2013-02-05,HAND TOOLS,5180,"Sets, Kits, and Outfits of Hand Tools"
AL,JEFFERSON,1073,"TOOL KIT,SMALL ARMS",1,KT,2012,2012,2012-05-29,HAND TOOLS,5180,"Sets, Kits, and Outfits of Hand Tools"
AL,JEFFERSON,1073,"TOOL KIT,VEHICULAR,",2,KT,5300,10600,2012-06-08,HAND TOOLS,5180,"Sets, Kits, and Outfits of Hand Tools"
AL,JEFFERSON,1073,"TOOL KIT,ARMORER",2,Kit,155,310,2012-04-11,HAND TOOLS,5180,"Sets, Kits, and Outfits of Hand Tools"
AL,JEFFERSON,1073,"TOOL KIT,BRAKE",1,EA,114.63,114.63,2012-06-21,HAND TOOLS,5180,"Sets, Kits, and Outfits of Hand Tools"
AL,JEFFERSON,1073,"TOOL KIT,BRAKE",1,EA,114.63,114.63,2012-06-21,HAND TOOLS,5180,"Sets, Kits, and Outfits of Hand Tools"
AL,JEFFERSON,1073,"TOOL KIT,GENERAL MECHANIC'S",6,Set,1714,10284,2013-11-06,HAND TOOLS,5180,"Sets, Kits, and Outfits of Hand Tools"
AL,JEFFERSON,1073,CALIPERS,1,Each,546,546,2012-11-05,MEASURING TOOLS,5210,"Measuring Tools, Craftsmen's"
AL,JEFFERSON,1073,"GAGE,SNAP,FIXED",1,EA,29.01,29.01,2012-04-20,MEASURING TOOLS,5220,Inspection Gages and Precision Layout Tools
AL,JEFFERSON,1073,"GAGE,BARREL,EROSION",5,EA,212,1060,2012-02-24,MEASURING TOOLS,5220,Inspection Gages and Precision Layout Tools
AL,JEFFERSON,1073,"GAGE,BARREL,EROSION",8,EA,212,1696,2012-02-24,MEASURING TOOLS,5220,Inspection Gages and Precision Layout Tools
AL,JEFFERSON,1073,No Item Name Provided,1,Unknown,0,0,2010-02-20,HARDWARE AND ABRASIVES,5305,Screws
AL,JEFFERSON,1073,"BOLT,HOOK",15,EA,7.4,111,2012-04-07,HARDWARE AND ABRASIVES,5306,Bolts
AL,JEFFERSON,1073,COTTER PIN ASSORTME,1,AT,24.91,24.91,2012-01-23,HARDWARE AND ABRASIVES,5315,"Nails, Machine Keys, and Pins"
AL,JEFFERSON,1073,NAIL,25,BX,9.45,236.25,2012-02-24,HARDWARE AND ABRASIVES,5315,"Nails, Machine Keys, and Pins"
AL,JEFFERSON,1073,"KEY,MACHINE",1,Each,158.24,158.24,2013-08-28,HARDWARE AND ABRASIVES,5315,"Nails, Machine Keys, and Pins"
AL,JEFFERSON,1073,STAPLES 1 INCH,5,BX,52.74,263.7,2012-04-26,HARDWARE AND ABRASIVES,5325,Fastening Devices
AL,JEFFERSON,1073,"SEAL,ANTIPILFERAGE(",200,HD,9.19,1838,2012-03-21,HARDWARE AND ABRASIVES,5340,Hardware
AL,JEFFERSON,1073,"SEAL,ANTIPILFERAGE(",200,HD,9.19,1838,2012-03-21,HARDWARE AND ABRASIVES,5340,Hardware
AL,JEFFERSON,1073,"STRAP,WEBBING",10,EA,6.9,69,2012-03-14,HARDWARE AND ABRASIVES,5340,Hardware
AL,JEFFERSON,1073,PADLOCK,2,Each,4.94,9.88,2013-01-29,HARDWARE AND ABRASIVES,5340,Hardware
AL,JEFFERSON,1073,PADLOCK SET,20,SE,921.55,18431,2012-04-02,HARDWARE AND ABRASIVES,5340,Hardware
AL,JEFFERSON,1073,"STRAP,WEBBING",10,EA,5.9,59,2012-03-15,HARDWARE AND ABRASIVES,5340,Hardware
AL,JEFFERSON,1073,"EXTENSION,LOWER RECEIVER",3,Each,18.01,54.03,2013-01-03,HARDWARE AND ABRASIVES,5340,Hardware
AL,JEFFERSON,1073,"EXTENSION,LOWER RECEIVER",4,Each,18.01,72.04,2013-01-14,HARDWARE AND ABRASIVES,5340,Hardware
AL,JEFFERSON,1073,"EXTENSION,LOWER RECEIVER",13,Each,18.01,234.13,2013-01-22,HARDWARE AND ABRASIVES,5340,Hardware
AL,JEFFERSON,1073,"STRAP,WEBBING",10,EA,3.53,35.3,2012-06-22,HARDWARE AND ABRASIVES,5340,Hardware
AL,JEFFERSON,1073,"STRAP,WEBBING",8,EA,6.13,49.04,2012-03-14,HARDWARE AND ABRASIVES,5340,Hardware
AL,JEFFERSON,1073,"STRAP,RETAINING",3,Each,97.81,293.43,2012-07-17,HARDWARE AND ABRASIVES,5340,Hardware
AL,JEFFERSON,1073,"STRAP,WEBBING",10,EA,5.55,55.5,2012-03-15,HARDWARE AND ABRASIVES,5340,Hardware
AL,JEFFERSON,1073,"STRAP,WEBBING",2,EA,7.4,14.8,2012-03-14,HARDWARE AND ABRASIVES,5340,Hardware
AL,JEFFERSON,1073,"STRAP,WEBBING",16,EA,9.24,147.84,2012-06-14,HARDWARE AND ABRASIVES,5340,Hardware
AL,JEFFERSON,1073,PADLOCK,16,Each,7.18,114.88,2013-09-19,HARDWARE AND ABRASIVES,5340,Hardware
AL,JEFFERSON,1073,"STRAP,RETAINING",35,Each,20,700,2010-08-25,HARDWARE AND ABRASIVES,5340,Hardware
AL,JEFFERSON,1073,"STRAP,WEBBING",2,EA,29.45,58.9,2012-03-30,HARDWARE AND ABRASIVES,5340,Hardware
AL,JEFFERSON,1073,"STRAP,WEBBING",10,Each,17.02,170.2,2012-06-19,HARDWARE AND ABRASIVES,5340,Hardware
AL,JEFFERSON,1073,"STRAP,WEBBING",20,EA,51.23,1024.6,2012-06-01,HARDWARE AND ABRASIVES,5340,Hardware
AL,JEFFERSON,1073,PELICAN CASE,6,Assembly,362,2172,2014-02-10,HARDWARE AND ABRASIVES,5340,Hardware
AL,JEFFERSON,1073,"HARDWARE KIT,ELECTRONIC EQUIPMENT",10,Each,1050.71,10507.1,2013-04-18,HARDWARE AND ABRASIVES,5340,Hardware
AL,JEFFERSON,1073,PADLOCK,17,Each,1556,26452,2013-04-18,HARDWARE AND ABRASIVES,5340,Hardware
AL,JEFFERSON,1073,,4,Each,200,800,2013-01-03,HARDWARE AND ABRASIVES,5340,Hardware
AL,JEFFERSON,1073,CPCVX   GRINDING DISC,10,EA,2.3,23,2012-04-04,HARDWARE AND ABRASIVES,5345,"Disks and Stones, Abrasive"
AL,JEFFERSON,1073,CPCVX PORTABLE SHED,1,EA,2500,2500,2012-06-14,PREFAB STRUCTURES/SCAFFOLDING,5410,Prefabricated and Portable Buildings
AL,JEFFERSON,1073,,1,Each,4376.4,4376.4,2013-01-15,PREFAB STRUCTURES/SCAFFOLDING,5410,Prefabricated and Portable Buildings
AL,JEFFERSON,1073,CPCVX PORTABLE BUILDING,1,EA,1845,1845,2012-06-14,PREFAB STRUCTURES/SCAFFOLDING,5410,Prefabricated and Portable Buildings
AL,JEFFERSON,1073,"SHELTER,NONEXPANDAB",1,EA,25320,25320,2012-06-20,PREFAB STRUCTURES/SCAFFOLDING,5411,Rigid Wall Shelters
AL,JEFFERSON,1073,"NET,CARGO 48 FLOOR",6,Each,1270.47,7622.82,2012-11-20,PREFAB STRUCTURES/SCAFFOLDING,5411,Rigid Wall Shelters
AL,JEFFERSON,1073,"BIVOUAC SYSTEM,MODULAR,MILITARY UNIT",1,Each,26228,26228,2013-02-01,PREFAB STRUCTURES/SCAFFOLDING,5419,Collective Modular Support System
AL,JEFFERSON,1073,"JACK,BRIDGING HYDRAULIC",1,Each,2682.75,2682.75,2011-07-02,PREFAB STRUCTURES/SCAFFOLDING,5420,"Bridges, Fixed and Floating"
AL,JEFFERSON,1073,"TANK,FABRIC,COLLAPSIBLE",3,Each,1809,5427,2012-11-08,PREFAB STRUCTURES/SCAFFOLDING,5430,Storage Tanks
AL,JEFFERSON,1073,FUEL TANK ASSEMBLY,1,Assembly,6948,6948,2012-08-08,PREFAB STRUCTURES/SCAFFOLDING,5430,Storage Tanks
AL,JEFFERSON,1073,STEPLADDER,1,Each,258.97,258.97,2012-07-07,PREFAB STRUCTURES/SCAFFOLDING,5440,Scaffolding Equipment and Concrete Forms
AL,JEFFERSON,1073,STEPLADDER,1,EA,258.97,258.97,2012-07-26,PREFAB STRUCTURES/SCAFFOLDING,5440,Scaffolding Equipment and Concrete Forms
AL,JEFFERSON,1073,"LADDER,SAFETY STEP",1,Each,126.2,126.2,2013-11-04,PREFAB STRUCTURES/SCAFFOLDING,5440,Scaffolding Equipment and Concrete Forms
AL,JEFFERSON,1073,,1,Each,140,140,2012-08-18,PREFAB STRUCTURES/SCAFFOLDING,5440,Scaffolding Equipment and Concrete Forms
AL,JEFFERSON,1073,TOWER,1,EA,16402,16402,2012-06-14,PREFAB STRUCTURES/SCAFFOLDING,5445,Prefabricated Tower Structures
AL,JEFFERSON,1073,"TAPE,DUCT",18,Roll,6.8,122.4,2013-08-21,CONSTRUCTION AND BUILDING MATERIAL,5640,"Wallboard, Building Paper, and Thermal Insulation  Materials"
AL,JEFFERSON,1073,,2,Roll,69,138,2013-01-24,CONSTRUCTION AND BUILDING MATERIAL,5640,"Wallboard, Building Paper, and Thermal Insulation  Materials"
AL,JEFFERSON,1073,"POST,FENCE,METAL",100,Each,2.91,291,2013-09-05,CONSTRUCTION AND BUILDING MATERIAL,5660,"Fencing, Fences, Gates  and Compo- nents"
AL,JEFFERSON,1073,"FENCING,WIRE",120,Reel,58.94,7072.8,2013-11-08,CONSTRUCTION AND BUILDING MATERIAL,5660,"Fencing, Fences, Gates  and Compo- nents"
AL,JEFFERSON,1073,"FENCING,WIRE",32,Reel,208.87,6683.84,2013-06-10,CONSTRUCTION AND BUILDING MATERIAL,5660,"Fencing, Fences, Gates  and Compo- nents"
AL,JEFFERSON,1073,"BARBED TAPE,CONCERT",4,RO,32.28,129.12,2012-06-14,CONSTRUCTION AND BUILDING MATERIAL,5660,"Fencing, Fences, Gates  and Compo- nents"
AL,JEFFERSON,1073,"FENCING,WIRE",1,Roll,286.51,286.51,2013-11-20,CONSTRUCTION AND BUILDING MATERIAL,5660,"Fencing, Fences, Gates  and Compo- nents"
AL,JEFFERSON,1073,"POST,FENCE,METAL",22,Each,40.1,882.2,2013-08-09,CONSTRUCTION AND BUILDING MATERIAL,5660,"Fencing, Fences, Gates  and Compo- nents"
AL,JEFFERSON,1073,"POST,FENCE,METAL",107,Each,40.57,4340.99,2013-11-29,CONSTRUCTION AND BUILDING MATERIAL,5660,"Fencing, Fences, Gates  and Compo- nents"
AL,JEFFERSON,1073,"POST,SAFETY CHAIN",2,Each,145.02,290.04,2013-09-14,CONSTRUCTION AND BUILDING MATERIAL,5660,"Fencing, Fences, Gates  and Compo- nents"
AL,JEFFERSON,1073,STANCHION,7,Each,152.47,1067.29,2012-12-08,CONSTRUCTION AND BUILDING MATERIAL,5660,"Fencing, Fences, Gates  and Compo- nents"
AL,JEFFERSON,1073,MISCELLANEOUS CONSTRUCTION MATERIALS,6,Each,0,0,2013-08-01,CONSTRUCTION AND BUILDING MATERIAL,5680,Miscellaneous Construction Materials
AL,JEFFERSON,1073,,4,Each,1465,5860,2012-08-19,COMM/DETECT/COHERENT RADIATION,5805,Telephone and Telegraph Equipment
AL,JEFFERSON,1073,TRANSLATION DEVICE,12,Each,2250,27000,2010-04-20,COMM/DETECT/COHERENT RADIATION,5805,Telephone and Telegraph Equipment
AL,JEFFERSON,1073,TRANSLATION DEVICE,2,Each,2250,4500,2010-05-14,COMM/DETECT/COHERENT RADIATION,5805,Telephone and Telegraph Equipment
AL,JEFFERSON,1073,,3,Each,633.79,1901.37,2012-05-30,COMM/DETECT/COHERENT RADIATION,5820,"Radio and Television Communication Equipment,  Except Airborne"
AL,JEFFERSON,1073,,1,Each,2000,2000,2011-02-12,COMM/DETECT/COHERENT RADIATION,5820,"Radio and Television Communication Equipment,  Except Airborne"
AL,JEFFERSON,1073,"CAMERA SET,TELEVISION",6,Each,272.04,1632.24,2012-07-25,COMM/DETECT/COHERENT RADIATION,5820,"Radio and Television Communication Equipment,  Except Airborne"
AL,JEFFERSON,1073,"CAMERA SET,TELEVISI",6,EA,272.04,1632.24,2012-07-27,COMM/DETECT/COHERENT RADIATION,5820,"Radio and Television Communication Equipment,  Except Airborne"
AL,JEFFERSON,1073,RADIO SET,3,Each,25724.25,77172.75,2011-05-21,COMM/DETECT/COHERENT RADIATION,5820,"Radio and Television Communication Equipment,  Except Airborne"
AL,JEFFERSON,1073,RADIO SET,15,Each,3177,47655,2011-05-21,COMM/DETECT/COHERENT RADIATION,5820,"Radio and Television Communication Equipment,  Except Airborne"
AL,JEFFERSON,1073,RADIO SET,8,Each,5362,42896,2012-11-08,COMM/DETECT/COHERENT RADIATION,5820,"Radio and Television Communication Equipment,  Except Airborne"
AL,JEFFERSON,1073,RADIO SET,4,Each,5020,20080,2013-09-19,COMM/DETECT/COHERENT RADIATION,5820,"Radio and Television Communication Equipment,  Except Airborne"
AL,JEFFERSON,1073,"RECEIVER-TRANSMITTER,RADIO",2,Each,2754.96,5509.92,2012-02-04,COMM/DETECT/COHERENT RADIATION,5820,"Radio and Television Communication Equipment,  Except Airborne"
AL,JEFFERSON,1073,RECEIVER-TRANSMITTE,6,EA,1808.63,10851.78,2012-05-02,COMM/DETECT/COHERENT RADIATION,5820,"Radio and Television Communication Equipment,  Except Airborne"
AL,JEFFERSON,1073,RADIO SET,1,Each,3177,3177,2011-05-21,COMM/DETECT/COHERENT RADIATION,5820,"Radio and Television Communication Equipment,  Except Airborne"
AL,JEFFERSON,1073,RADIO SET,3,Each,3177,9531,2012-11-15,COMM/DETECT/COHERENT RADIATION,5820,"Radio and Television Communication Equipment,  Except Airborne"
AL,JEFFERSON,1073,"RECEIVER-TRANSMITTER,RADIO",10,Each,3535.49,35354.9,2012-02-11,COMM/DETECT/COHERENT RADIATION,5820,"Radio and Television Communication Equipment,  Except Airborne"
AL,JEFFERSON,1073,"CAMERA,TELEVISION",1,Each,4519,4519,2012-08-18,COMM/DETECT/COHERENT RADIATION,5820,"Radio and Television Communication Equipment,  Except Airborne"
AL,JEFFERSON,1073,RADIO SET,10,Each,6018,60180,2013-09-19,COMM/DETECT/COHERENT RADIATION,5820,"Radio and Television Communication Equipment,  Except Airborne"
AL,JEFFERSON,1073,RADIO SET,75,Each,929.1,69682.5,2012-02-11,COMM/DETECT/COHERENT RADIATION,5820,"Radio and Television Communication Equipment,  Except Airborne"
AL,JEFFERSON,1073,TELECONFERENCE SYSTEM,1,Unknown,0,0,2013-05-31,COMM/DETECT/COHERENT RADIATION,5820,"Radio and Television Communication Equipment,  Except Airborne"
AL,JEFFERSON,1073,RADIO SET,2,Each,381.44,762.88,2013-05-21,COMM/DETECT/COHERENT RADIATION,5820,"Radio and Television Communication Equipment,  Except Airborne"
AL,JEFFERSON,1073,"REPEATER,RADIO",1,Unknown,0,0,2011-04-30,COMM/DETECT/COHERENT RADIATION,5820,"Radio and Television Communication Equipment,  Except Airborne"
AL,JEFFERSON,1073,RADIO  NON AIRBORNE,7,EA,65.99,461.93,2012-06-21,COMM/DETECT/COHERENT RADIATION,5820,"Radio and Television Communication Equipment,  Except Airborne"
AL,JEFFERSON,1073,,3,Each,2413,7239,2010-11-06,COMM/DETECT/COHERENT RADIATION,5820,"Radio and Television Communication Equipment,  Except Airborne"
AL,JEFFERSON,1073,,1,Each,9632,9632,2013-01-03,COMM/DETECT/COHERENT RADIATION,5820,"Radio and Television Communication Equipment,  Except Airborne"
AL,JEFFERSON,1073,"NAVIGATION SET,SATELLITE SIGNALS",3,Each,372,1116,2010-09-22,COMM/DETECT/COHERENT RADIATION,5825,"Radio Navigation Equipment, Except Airborne"
AL,JEFFERSON,1073,"COMPUTER,NAVIGATIONAL",1,Unknown,0,0,2013-05-07,COMM/DETECT/COHERENT RADIATION,5825,"Radio Navigation Equipment, Except Airborne"
AL,JEFFERSON,1073,"RECEIVER,RADIO NAVIGATION",1,Each,445.78,445.78,2010-09-22,COMM/DETECT/COHERENT RADIATION,5825,"Radio Navigation Equipment, Except Airborne"
AL,JEFFERSON,1073,"NAVIGATION SET,SATELLITE SIGNALS",3,Unknown,0,0,2010-10-05,COMM/DETECT/COHERENT RADIATION,5825,"Radio Navigation Equipment, Except Airborne"
AL,JEFFERSON,1073,"NAVIGATION SET,SATELLITE SIGNALS",10,Unknown,0,0,2010-09-24,COMM/DETECT/COHERENT RADIATION,5825,"Radio Navigation Equipment, Except Airborne"
AL,JEFFERSON,1073,PUBLIC ADDRESS SET,1,Each,7051.8,7051.8,2013-09-05,COMM/DETECT/COHERENT RADIATION,5830,"Intercommunication and Public Address Systems,  Except Airborne"
AL,JEFFERSON,1073,"RECORDER-REPRODUCER SUBASSEMBLY,SOUND",5,Each,985.72,4928.6,2012-12-13,COMM/DETECT/COHERENT RADIATION,5835,Sound Recording and Reproducing Equipment
AL,JEFFERSON,1073,VCR,1,EA,79.95,79.95,2012-04-04,COMM/DETECT/COHERENT RADIATION,5836,Video Recording and Reproducing Equipment
AL,JEFFERSON,1073,,1,Each,3637.22,3637.22,2012-08-11,COMM/DETECT/COHERENT RADIATION,5836,Video Recording and Reproducing Equipment
AL,JEFFERSON,1073,CPCVX DVD VCR DVD VR330 SAMSU,2,EA,226,452,2012-04-04,COMM/DETECT/COHERENT RADIATION,5836,Video Recording and Reproducing Equipment
AL,JEFFERSON,1073,CPCVX PLAYER DVD TOSHIBA,1,EA,242,242,2012-04-04,COMM/DETECT/COHERENT RADIATION,5836,Video Recording and Reproducing Equipment
AL,JEFFERSON,1073,CPCVX PLAYER RECORDER DVD,1,EA,199,199,2012-04-04,COMM/DETECT/COHERENT RADIATION,5836,Video Recording and Reproducing Equipment
AL,JEFFERSON,1073,,1,Each,10,10,2012-11-07,COMM/DETECT/COHERENT RADIATION,5836,Video Recording and Reproducing Equipment
AL,JEFFERSON,1073,,1,Each,10,10,2012-11-07,COMM/DETECT/COHERENT RADIATION,5836,Video Recording and Reproducing Equipment
AL,JEFFERSON,1073,,1,Each,20,20,2012-11-07,COMM/DETECT/COHERENT RADIATION,5836,Video Recording and Reproducing Equipment
AL,JEFFERSON,1073,,1,Each,0,0,2012-11-07,COMM/DETECT/COHERENT RADIATION,5836,Video Recording and Reproducing Equipment
AL,JEFFERSON,1073,,1,Each,250.01,250.01,2012-11-15,COMM/DETECT/COHERENT RADIATION,5836,Video Recording and Reproducing Equipment
AL,JEFFERSON,1073,"VCR, COMMUNICATIONS EQUIPMENT",1,Each,722.33,722.33,2012-12-13,COMM/DETECT/COHERENT RADIATION,5836,Video Recording and Reproducing Equipment
AL,JEFFERSON,1073,,1,Each,600,600,2012-11-15,COMM/DETECT/COHERENT RADIATION,5836,Video Recording and Reproducing Equipment
AL,JEFFERSON,1073,"GENERATOR,HAND HELD",1,Each,796.65,796.65,2012-08-11,COMM/DETECT/COHERENT RADIATION,5840,"Radar Equipment, Except Airborne"
AL,JEFFERSON,1073,,2,Each,4728,9456,2010-09-25,COMM/DETECT/COHERENT RADIATION,5850,Visible and Invisible Light Communication Equipment
